date,balance
1992-08-06,3560.98
1992-08-07,3523.64
1992-08-10,3529.86
1992-08-11,3554.75
1992-08-12,3536.09
1992-08-13,3529.86
1992-08-14,3536.09
1992-08-17,3461.41
1992-08-18,3461.41
1992-08-19,3448.97
1992-08-20,3504.97
1992-08-21,3473.86
1992-08-24,3436.52
1992-08-25,3504.97
1992-08-26,3567.2
1992-08-27,3666.76
1992-08-28,3704.1
1992-08-31,3710.32
1992-09-01,3710.32
1992-09-02,3753.88
1992-09-03,3816.11
1992-09-04,3784.99
1992-09-08,3822.33
1992-09-09,3890.78
1992-09-10,3934.34
1992-09-11,3921.89
1992-09-14,4071.24
1992-09-15,4046.34
1992-09-16,4002.79
1992-09-17,4040.12
1992-09-18,3977.9
1992-09-21,3940.56
1992-09-22,3872.11
1992-09-23,3940.56
1992-09-24,3996.56
1992-09-25,3921.89
1992-09-28,3834.77
1992-09-29,3921.89
1992-09-30,4009.01
1992-10-01,3965.45
1992-10-02,3921.89
1992-10-05,4071.24
1992-10-06,4108.57
1992-10-07,4040.12
1992-10-08,4152.13
1992-10-09,4102.35
1992-10-12,4177.02
1992-10-13,4195.69
1992-10-14,4158.35
1992-10-15,4208.13
1992-10-16,4251.69
1992-10-19,4376.15
1992-10-20,4376.15
1992-10-21,4481.93
1992-10-22,4469.49
1992-10-23,4413.48
1992-10-26,4481.93
1992-10-27,4382.37
1992-10-28,4407.26
1992-10-29,4481.93
1992-10-30,4419.7
1992-11-02,4463.26
1992-11-03,4394.81
1992-11-04,4407.26
1992-11-05,4575.27
1992-11-06,4618.83
1992-11-09,4575.27
1992-11-10,4625.05
1992-11-11,4668.61
1992-11-12,4656.16
1992-11-13,4643.72
1992-11-16,4618.83
1992-11-17,4481.93
1992-11-18,4581.49
1992-11-19,4681.05
1992-11-20,4730.84
1992-11-23,4407.26
1992-11-24,4556.6
1992-11-25,4537.93
1992-11-27,4569.05
1992-11-30,4637.5
1992-12-01,4637.5
1992-12-02,4519.27
1992-12-03,4562.82
1992-12-04,4569.05
1992-12-07,4649.94
1992-12-08,4606.38
1992-12-09,4581.49
1992-12-10,4432.15
1992-12-11,4301.47
1992-12-14,4338.81
1992-12-15,4301.47
1992-12-16,4332.59
1992-12-17,4481.93
1992-12-18,4481.93
1992-12-21,4506.82
1992-12-22,4369.92
1992-12-23,4345.03
1992-12-24,4345.03
1992-12-28,4357.48
1992-12-29,4307.7
1992-12-30,4276.58
1992-12-31,4251.69
1993-01-04,4251.69
1993-01-05,4320.36
1993-01-06,4445.2
1993-01-07,4357.81
1993-01-08,4351.57
1993-01-11,4451.44
1993-01-12,4482.65
1993-01-13,4557.56
1993-01-14,4557.56
1993-01-15,4482.65
1993-01-18,4457.69
1993-01-19,4413.99
1993-01-20,4413.99
1993-01-21,4470.17
1993-01-22,4463.93
1993-01-25,4420.23
1993-01-26,4395.26
1993-01-27,4307.87
1993-01-28,4345.33
1993-01-29,4320.36
1993-02-01,4370.29
1993-02-02,4445.2
1993-02-03,4413.99
1993-02-04,4245.45
1993-02-05,4445.2
1993-02-08,4282.9
1993-02-09,4189.27
1993-02-10,4270.42
1993-02-11,4257.94
1993-02-12,4176.79
1993-02-16,4002.0
1993-02-17,4008.25
1993-02-18,4076.91
1993-02-19,3983.28
1993-02-22,3833.47
1993-02-23,3970.79
1993-02-24,4189.27
1993-02-25,4214.24
1993-02-26,4164.3
1993-03-01,4070.67
1993-03-02,4226.72
1993-03-03,4232.97
1993-03-04,4183.03
1993-03-05,4133.09
1993-03-08,4176.79
1993-03-09,4208.0
1993-03-10,4245.45
1993-03-11,4320.36
1993-03-12,4445.2
1993-03-15,4376.54
1993-03-16,4382.78
1993-03-17,4264.18
1993-03-18,4257.94
1993-03-19,4208.0
1993-03-22,4164.3
1993-03-23,4151.82
1993-03-24,4307.87
1993-03-25,4364.05
1993-03-26,4326.6
1993-03-29,4345.33
1993-03-30,4545.08
1993-03-31,4619.98
1993-04-01,4644.95
1993-04-02,4482.65
1993-04-05,4570.04
1993-04-06,4482.65
1993-04-07,4507.62
1993-04-08,4445.2
1993-04-12,4501.38
1993-04-13,4438.96
1993-04-14,4445.2
1993-04-15,4351.57
1993-04-16,4345.33
1993-04-19,4345.33
1993-04-20,4332.84
1993-04-21,4239.21
1993-04-22,4158.06
1993-04-23,4064.43
1993-04-26,4014.49
1993-04-27,4120.61
1993-04-28,4295.39
1993-04-29,4270.42
1993-04-30,4270.42
1993-05-03,4301.63
1993-05-04,4395.26
