date,balance
1992-07-14,994.98
1992-07-15,1008.78
1992-07-16,1018.82
1992-07-17,966.12
1992-07-20,944.79
1992-07-21,953.57
1992-07-22,941.03
1992-07-23,943.53
1992-07-24,943.53
1992-07-27,939.77
1992-07-28,953.57
1992-07-29,959.85
1992-07-30,969.89
1992-07-31,963.61
1992-08-03,964.87
1992-08-04,958.59
1992-08-05,932.24
1992-08-06,898.36
1992-08-07,887.07
1992-08-10,900.87
1992-08-11,895.85
1992-08-12,899.62
1992-08-13,897.11
1992-08-14,899.62
1992-08-17,902.13
1992-08-18,895.85
1992-08-19,882.05
1992-08-20,874.52
1992-08-21,875.78
1992-08-24,866.99
1992-08-25,887.07
1992-08-26,879.54
1992-08-27,889.58
1992-08-28,888.32
1992-08-31,882.05
1992-09-01,892.09
1992-09-02,890.83
1992-09-03,882.05
1992-09-04,875.78
1992-09-08,877.03
1992-09-09,884.56
1992-09-10,890.83
1992-09-11,895.85
1992-09-14,899.62
1992-09-15,870.76
1992-09-16,846.92
1992-09-17,853.19
1992-09-18,850.68
1992-09-21,859.46
1992-09-22,848.17
1992-09-23,851.94
1992-09-24,840.64
1992-09-25,838.13
1992-09-28,843.15
1992-09-29,825.59
1992-09-30,823.08
1992-10-01,816.8
1992-10-02,800.49
1992-10-05,804.25
1992-10-06,813.04
1992-10-07,799.24
1992-10-08,809.27
1992-10-09,800.49
1992-10-12,800.49
1992-10-13,803.0
1992-10-14,795.47
1992-10-15,744.02
1992-10-16,722.69
1992-10-19,700.11
1992-10-20,698.85
1992-10-21,700.11
1992-10-22,700.11
1992-10-23,706.38
1992-10-26,690.07
1992-10-27,672.5
1992-10-28,686.31
1992-10-29,675.01
1992-10-30,683.8
1992-11-02,703.87
1992-11-03,706.38
1992-11-04,697.6
1992-11-05,673.76
1992-11-06,677.52
1992-11-09,690.07
1992-11-10,673.76
1992-11-11,664.97
1992-11-12,656.19
1992-11-13,663.72
1992-11-16,663.72
1992-11-17,657.45
1992-11-18,646.15
1992-11-19,627.33
1992-11-20,637.37
1992-11-23,647.41
1992-11-24,663.72
1992-11-25,668.74
1992-11-27,675.01
1992-11-30,697.6
1992-12-01,692.58
1992-12-02,693.83
1992-12-03,687.56
1992-12-04,685.05
1992-12-07,673.76
1992-12-08,668.74
1992-12-09,641.13
1992-12-10,632.35
1992-12-11,638.62
1992-12-14,643.64
1992-12-15,575.88
1992-12-16,533.22
1992-12-17,544.51
1992-12-18,528.2
1992-12-21,503.11
1992-12-22,531.97
1992-12-23,526.95
1992-12-24,542.01
1992-12-28,531.97
1992-12-29,511.89
1992-12-30,515.65
1992-12-31,518.16
1993-01-04,518.16
1993-01-05,505.32
1993-01-06,496.33
1993-01-07,486.05
1993-01-08,480.91
1993-01-11,493.76
1993-01-12,504.03
1993-01-13,493.76
1993-01-14,504.03
1993-01-15,498.89
1993-01-18,511.74
1993-01-19,500.18
1993-01-20,484.76
1993-01-21,479.62
1993-01-22,502.75
1993-01-25,505.32
1993-01-26,506.6
1993-01-27,513.03
1993-01-28,519.45
1993-01-29,532.3
1993-02-01,543.86
1993-02-02,538.72
1993-02-03,528.44
1993-02-04,531.01
1993-02-05,537.43
1993-02-08,546.43
1993-02-09,551.57
1993-02-10,540.0
1993-02-11,528.44
1993-02-12,524.59
1993-02-16,516.88
1993-02-17,522.02
1993-02-18,522.02
1993-02-19,522.02
1993-02-22,529.73
1993-02-23,528.44
1993-02-24,536.15
1993-02-25,555.42
1993-02-26,561.84
1993-03-01,565.7
1993-03-02,560.56
1993-03-03,570.84
1993-03-04,566.98
1993-03-05,570.84
1993-03-08,579.83
1993-03-09,584.97
1993-03-10,577.26
1993-03-11,566.98
1993-03-12,574.69
1993-03-15,568.27
1993-03-16,569.55
1993-03-17,563.13
1993-03-18,564.41
1993-03-19,555.42
1993-03-22,554.13
1993-03-23,560.56
1993-03-24,528.44
1993-03-25,522.02
1993-03-26,531.01
1993-03-29,534.87
1993-03-30,516.88
1993-03-31,525.87
1993-04-01,536.15
1993-04-02,543.86
1993-04-05,543.86
1993-04-06,537.43
1993-04-07,540.0
1993-04-08,519.45
1993-04-12,527.16
1993-04-13,510.46
1993-04-14,506.6
1993-04-15,504.03
1993-04-16,506.6
1993-04-19,509.17
1993-04-20,523.3
1993-04-21,507.89
1993-04-22,501.46
1993-04-23,493.76
1993-04-26,500.18
1993-04-27,500.18
1993-04-28,515.6
1993-04-29,505.32
1993-04-30,502.75
1993-05-03,509.17
1993-05-04,509.17
1993-05-05,510.46
1993-05-06,498.89
1993-05-07,502.75
1993-05-10,505.32
1993-05-11,505.32
1993-05-12,496.33
1993-05-13,491.19
1993-05-14,495.04
1993-05-17,492.47
1993-05-18,506.6
1993-05-19,513.03
1993-05-20,509.17
1993-05-21,500.18
1993-05-24,514.31
1993-05-25,520.73
1993-05-26,545.14
1993-05-27,550.28
1993-05-28,545.14
1993-06-01,537.43
1993-06-02,556.7
1993-06-03,556.7
1993-06-04,557.99
1993-06-07,540.0
1993-06-08,540.0
1993-06-09,546.43
1993-06-10,542.57
1993-06-11,542.57
1993-06-14,537.43
1993-06-15,515.6
1993-06-16,520.73
1993-06-17,513.03
1993-06-18,510.46
1993-06-21,509.17
1993-06-22,509.17
1993-06-23,502.75
1993-06-24,504.03
1993-06-25,514.31
1993-06-28,520.73
1993-06-29,510.46
1993-06-30,510.46
1993-07-01,509.17
1993-07-02,498.89
1993-07-06,484.76
1993-07-07,482.19
1993-07-08,482.19
1993-07-09,482.19
1993-07-12,497.61
1993-07-13,492.47
1993-07-14,489.9
1993-07-15,491.19
1993-07-16,471.92
1993-07-19,451.36
1993-07-20,443.65
1993-07-21,451.36
1993-07-22,448.79
1993-07-23,437.23
1993-07-26,438.52
1993-07-27,471.92
1993-07-28,455.22
1993-07-29,453.93
1993-07-30,460.35
1993-08-02,453.93
1993-08-03,448.79
1993-08-04,459.07
1993-08-05,452.65
1993-08-06,448.79
1993-08-09,446.22
1993-08-10,447.51
1993-08-11,437.23
1993-08-12,432.09
1993-08-13,430.81
1993-08-16,424.38
1993-08-17,444.94
1993-08-18,442.37
1993-08-19,444.94
1993-08-20,446.22
1993-08-23,459.07
1993-08-24,453.93
1993-08-25,455.22
1993-08-26,455.22
1993-08-27,456.5
1993-08-30,461.64
1993-08-31,473.2
1993-09-01,474.49
1993-09-02,475.77
1993-09-03,473.2
1993-09-07,470.63
1993-09-08,459.07
1993-09-09,459.07
1993-09-10,452.65
1993-09-13,453.93
1993-09-14,450.08
1993-09-15,451.36
1993-09-16,450.08
1993-09-17,448.79
