date,balance
1993-10-19,1332.87
1993-10-20,1340.61
1993-10-21,1313.51
1993-10-22,1278.68
1993-10-25,1313.51
1993-10-26,1301.9
1993-10-27,1321.26
1993-10-28,1352.22
1993-10-29,1379.32
1993-11-01,1371.58
1993-11-02,1344.48
1993-11-03,1329.0
1993-11-04,1313.51
1993-11-05,1321.26
1993-11-08,1301.9
1993-11-09,1278.68
1993-11-10,1278.68
1993-11-11,1282.55
1993-11-12,1274.81
1993-11-15,1278.68
1993-11-16,1294.16
1993-11-17,1321.26
1993-11-18,1313.51
1993-11-19,1278.68
1993-11-22,1270.94
1993-11-23,1247.71
1993-11-24,1267.06
1993-11-26,1298.03
1993-11-29,1309.64
1993-11-30,1325.13
1993-12-01,1298.03
1993-12-02,1325.13
1993-12-03,1348.35
1993-12-06,1352.22
1993-12-07,1356.09
1993-12-08,1344.48
1993-12-09,1325.13
1993-12-10,1325.13
1993-12-13,1313.51
1993-12-14,1309.64
1993-12-15,1305.77
1993-12-16,1329.0
1993-12-17,1359.97
1993-12-20,1359.97
1993-12-21,1363.84
1993-12-22,1375.45
1993-12-23,1371.58
1993-12-27,1371.58
1993-12-28,1390.93
1993-12-29,1359.97
1993-12-30,1332.87
1993-12-31,1294.16
1994-01-03,1294.16
1994-01-04,1267.06
1994-01-05,1212.87
1994-01-06,1201.26
1994-01-07,1224.49
1994-01-10,1251.58
1994-01-11,1236.1
1994-01-12,1224.49
1994-01-13,1224.49
1994-01-14,1216.74
1994-01-17,1193.52
1994-01-18,1224.49
1994-01-19,1236.1
1994-01-20,1259.32
1994-01-21,1247.71
1994-01-24,1212.87
1994-01-25,1189.65
1994-01-26,1228.36
1994-01-27,1278.68
1994-01-28,1278.68
1994-01-31,1305.77
1994-02-01,1259.32
1994-02-02,1270.94
1994-02-03,1247.71
1994-02-04,1216.74
1994-02-07,1224.49
1994-02-08,1212.87
1994-02-09,1193.52
1994-02-10,1162.55
1994-02-11,1181.91
1994-02-14,1181.91
1994-02-15,1181.91
1994-02-16,1181.91
1994-02-17,1170.29
1994-02-18,1189.65
1994-02-22,1197.39
1994-02-23,1170.29
1994-02-24,1209.0
1994-02-25,1228.36
1994-02-28,1220.61
1994-03-01,1216.74
1994-03-02,1239.97
1994-03-03,1236.1
1994-03-04,1232.23
1994-03-07,1220.61
1994-03-08,1220.61
1994-03-09,1220.61
1994-03-10,1247.71
1994-03-11,1267.06
1994-03-14,1267.06
1994-03-15,1255.45
1994-03-16,1270.94
1994-03-17,1270.94
1994-03-18,1263.19
1994-03-21,1247.71
1994-03-22,1267.06
1994-03-23,1255.45
1994-03-24,1247.71
1994-03-25,1255.45
1994-03-28,1274.81
1994-03-29,1274.81
1994-03-30,1224.49
1994-03-31,1259.32
1994-04-04,1205.13
1994-04-05,1232.23
1994-04-06,1224.49
1994-04-07,1239.97
1994-04-08,1220.61
1994-04-11,1236.1
1994-04-12,1232.23
1994-04-13,1251.58
1994-04-14,1270.94
1994-04-15,1290.29
1994-04-18,1317.39
1994-04-19,1329.0
1994-04-20,1340.61
1994-04-21,1379.32
1994-04-22,1332.87
